Amplitude1,Amplitude2,Amplitude3,Amplitude4,Amplitude5,Amplitude6,Amplitude7,Amplitude8,Amplitude9,Amplitude10,Amplitude11,Amplitude12,Amplitude13,Amplitude14,Amplitude15,Amplitude16,Amplitude17,Amplitude18,Amplitude19,Amplitude20,Amplitude21,Amplitude22,Amplitude23,Amplitude24,Amplitude25,Amplitude26,Amplitude27,Amplitude28,Amplitude29,Amplitude30,Amplitude31,Amplitude32,Amplitude33,Amplitude34,Amplitude35,Amplitude36,Amplitude37,Amplitude38,Amplitude39,Amplitude40,Amplitude41,Amplitude42,Amplitude43,Amplitude44,Amplitude45,Amplitude46,Amplitude47,Amplitude48,Amplitude49,Amplitude50,Amplitude51,Amplitude52,Amplitude53,Amplitude54,Amplitude55,Amplitude56,Amplitude57,Amplitude58,Amplitude59,Amplitude60,Amplitude61,Amplitude62,Amplitude63,Amplitude64,Amplitude65,Amplitude66,Amplitude67,Amplitude68,Amplitude69,Amplitude70,time
338.6762152739244,298.7462033690731,151.62976467865076,370.9820657448131,401.73655940812256,302.60790717002726,349.81306077015677,501.80433605037933,519.4837524188463,435.08472037380807,623.7552040341521,597.8127118577489,605.6767548787145,816.619764988588,905.2374053861388,739.8641448715175,980.6276068054474,992.8924252890322,921.5110307695106,973.27138793392,1020.6689707372207,1094.128861082385,1261.015918031302,1374.3200789179268,1265.4847954802426,1585.2063858063057,1609.0768644849372,1644.574803880276,1585.7880579553191,1690.5908787674077,1827.4448422229316,2013.1211582029086,2016.8574472044447,1961.0451540221914,2026.1067398476537,2184.244803159786,2244.3073962489284,2424.7801369697145,2449.087504468886,2611.5838155509896,2504.772230483458,2824.703446447722,2813.72041445457,2856.2327565115083,2881.554430540664,3057.466282588591,3006.7849045167204,3186.5434003286846,3296.975983314251,3477.415725185887,3524.4143257944343,3577.9674105000113,3722.2355368920303,3714.2166108349447,3687.118948073739,3951.0597368469207,3789.2163290582603,4012.0647102844778,4127.094816377102,4245.009434572214,4076.6017156770276,4323.626587843368,4310.228055455169,4447.848428230003,4283.168626245673,4572.559018335225,4459.086750353438,4660.529160340326,4532.092610531011,4688.117531584673,0.20080321285140562
246.38536432486262,194.5349378876881,359.70134163400076,453.4980708790044,299.08720791559443,411.8854848798916,495.3335194072314,487.4143990809493,421.0231062891403,643.6802642930817,669.8227976748053,655.8932977195069,609.5895621211554,712.744176433618,876.1609957337414,977.4091346826804,995.5290815989431,952.8145030712383,1270.8885338186992,1272.0588411173194,1354.3660942562638,1485.6834881108907,1401.9066441744794,1516.9545457525182,1670.219339072302,1594.3023114631828,1871.646129465419,1728.6864416220092,1887.65933107682,1943.904662439183,2070.823201832476,2280.006627714671,2251.8134063074203,2340.3274146397416,2605.1694421808547,2617.7358704573708,2663.458444107172,2897.7084297493043,3003.4187530927265,2933.69801438726,3105.6195493260598,3147.1689055578454,3185.878337956701,3430.1295163035525,3451.5834164636112,3368.7732547756073,3467.1826632329344,3751.505253735435,3636.739977640217,3695.175680222223,3898.399509666069,3852.075629519364,3980.3851771093896,4236.615391050233,4072.9684727140307,4329.7157024971975,4425.464641050863,4283.084552036437,4325.262941183169,4548.591559283022,4491.391119129608,4758.393997602569,4697.0736373128,4805.075390957819,4791.874953932662,4760.452366244094,4810.939301182085,4916.465592060704,5015.837306571692,4914.516552305242,0.22088353413654618
225.72903448613894,294.44215952021455,191.08335132997723,300.0444112873361,316.40968218016945,449.6191472475572,602.4864592664335,705.6471563443533,579.1292969337857,623.8975624590715,855.2476610180337,841.7369223951194,845.9950611420813,1019.9767550073053,1042.08828543299,968.3868018047182,1074.4551403162977,1271.3494906088717,1320.931945144559,1449.5970165450271,1528.6085331915754,1592.7711068945598,1655.3256225100247,1818.7736920430214,1828.740563010134,1905.9822136535997,2088.8000842966103,2265.5851527700506,2351.787856167239,2388.5490109604407,2390.8529778016436,2426.5299894146724,2651.256727807915,2795.7075061412365,2954.707492675814,2894.6914708856752,2984.2920410904035,3055.678575410961,3289.8455583646523,3188.8526000921993,3456.2334430311107,3617.0261886600756,3528.387487829716,3624.8721140269326,3675.27740323283,3954.0455048187373,4086.0312752680784,3989.8146404875592,4218.203300953872,4242.624577930803,4224.39631025004,4318.298959949077,4310.356273402281,4346.790257559995,4468.310498982252,4474.921167405669,4788.93899322456,4834.330667647343,4913.754803721095,4757.42926334743,4868.755338517008,4930.186159926718,4900.859442187049,5084.680306505613,4914.174457721817,5078.07798944674,5167.285088334253,5183.364234041266,4999.995425773078,5164.516692064106,0.24096385542168675
222.60267157519513,245.52192896444745,328.77158838677735,523.8018272203008,402.3633757677285,594.3429603970304,480.32983002918195,621.8471361215965,629.2040833638395,806.163782058745,687.0254623616195,775.0139018640489,1125.5005317738821,1089.3925020532226,1278.7546237299546,1095.348575135346,1199.3457853230755,1444.6492318663602,1640.951163823042,1738.7684100569684,1843.4895769116033,1783.9071091603748,1908.1683773230138,2053.5775502105516,2093.391184042643,2089.4631509961796,2239.419316417935,2444.720387263591,2494.283282769032,2793.513107289662,2812.359364066163,2895.8868612479487,3059.4372812581605,3000.9959631289325,3170.223284652294,3206.1639039049123,3478.2774971607078,3511.845443686108,3474.310052757946,3683.513571503615,3819.743579512723,3928.441484584507,3822.317405343532,4020.791379779296,4256.396256722568,4088.276170328261,4282.904018282761,4272.950456256176,4409.780479902454,4585.989691149273,4481.069967775274,4559.996309290491,4808.813035843621,4664.510253500279,4739.942912443313,4939.337940538309,4804.473267915687,5008.645243692183,4874.910235742373,4934.230800596387,4984.1466963126395,5129.468281494799,5007.5061162850925,5161.416725766839,5283.364475362147,5040.081842403082,5101.048727680268,5245.3100784868,5101.589409008573,5096.1261483774815,0.26104417670682734
383.8658795650631,288.442028219183,274.3055630506438,497.85118459134407,586.7788304833964,646.4412417205458,492.2253029731646,644.0080235152312,638.1941639025606,718.4395655487186,846.504090905317,1011.5738837878854,1215.804101272281,1067.7229094907634,1388.329807496695,1437.0103047749099,1362.13549714607,1723.83102909694,1566.3753268132705,1911.94567376177,1826.2199071722282,2132.3808913267103,2286.077084487519,2336.040084738898,2337.3572456705188,2595.7989336035093,2452.54028667821,2622.8450783565654,2958.735254033271,3053.7924461590364,3112.716860503906,3045.4330605174628,3419.527790411793,3294.3296228197783,3587.042277509266,3517.3797920181787,3769.123750909579,3834.992640733591,4009.2933046236553,3995.4697651109605,4101.441642132979,4263.243863714766,4238.96250916946,4425.865174310713,4391.431599973738,4653.603567266531,4491.62202026567,4536.724187227273,4870.121115050738,4763.485367011934,4785.803766983551,4894.707475775016,4898.511644979866,4937.9664695594165,4901.020309824488,4996.403293242231,5187.039269545157,5047.4305181679065,5146.976745846419,5046.128257244428,5190.450654112014,5134.685801765089,5291.896232845159,5046.641430671361,5198.072489841321,5076.704804394482,4998.455034060099,4932.726532503392,4944.202534373888,4846.384870818147,0.28112449799196787
270.93522051016436,350.84039433030375,517.9926649746224,486.50852143093573,587.7653780340088,540.8865983621373,559.5586217844685,662.3244466608197,985.1553767723794,1027.788660722425,969.904246149317,1220.8073272151823,1183.025599373116,1282.0916842762567,1583.6038777991976,1693.8237831133667,1733.5476877077922,1722.406256912377,1767.3686065859963,2045.8449672323252,2288.8383215455815,2351.1617021968646,2327.742514775879,2360.9840132620857,2766.60427167805,2895.8734713233343,2887.371661304202,3107.057917353528,3066.6717044488028,3213.55798327058,3393.648394298853,3531.254926375527,3648.5124453291332,3782.0536446339,3686.8589789580315,4050.678523274704,3914.658531722148,4226.379972420422,4192.403667517033,4401.244338608848,4400.481229634605,4494.332190017136,4439.3616282465155,4589.014871578698,4587.0844734973325,4729.337803045386,4736.703648460547,5021.48834416418,5051.873429348332,4904.426402443026,5067.2942511123965,5220.563984986279,5251.279564637508,5202.566786182286,5247.128794645061,5163.718998931742,5014.0380174662705,5007.9647027906,5157.734568935961,5150.569198147872,5207.975008769638,5053.23884099309,4913.67219494297,4960.165875607555,4913.466249117788,4884.048679130656,4931.716252175393,4881.158278318886,4728.857066898221,4535.310327131139,0.3012048192771084
203.43227709329864,357.59751878448196,353.4585737303801,507.795866820387,509.9976605064608,691.0375051254009,875.1201178685453,718.3560406827072,1084.6704851457534,1181.4046215288352,1107.8067571788322,1310.3611717028473,1425.3639924238346,1635.6697505953969,1643.5388787009074,1599.0284993978762,1966.3728397726109,1876.6235349390993,2171.5532567169384,2184.2537075241503,2331.786348435141,2546.6354630222695,2714.158931978883,2900.909204799924,2827.1605924035766,3045.7333064894024,3119.7250302009343,3397.5121671376246,3331.064816389587,3633.1123300986114,3760.019267381542,3646.0916228533306,3982.6925085424937,4084.0638290716743,4252.13434847669,4116.570643254914,4427.073226794273,4347.7693235949,4536.913321311732,4440.50306802162,4547.224372208032,4607.1493369632635,4771.523422145151,4811.175996718882,5022.206960839472,5001.7000794453015,5064.781749160079,5064.419870925048,5229.399817678669,5039.827906158031,5278.924199569226,5000.081424652063,5218.602579385533,5163.957868552158,5187.342153154019,5017.2003274936405,5028.969630544488,4949.3469567010025,4881.390897221727,4972.8498740848,4811.294090914147,4995.04524774205,4734.354140265527,4661.9563334722125,4780.782761442296,4721.82019246822,4517.766763862946,4515.665515105815,4309.212591993594,4152.051716275595,0.321285140562249
233.37853626075437,559.9637403593097,441.77140870314963,444.5948499777905,765.7520227009536,727.9611632177364,928.8173871904495,822.622323470955,916.6906995044362,1242.345018769595,1390.8494627333444,1499.9555557090807,1431.143160065863,1627.7546681616332,1747.016152992382,1842.701006116362,1991.8185500435966,2171.6814142254307,2375.596448035555,2598.9429969366324,2701.9499377075754,2833.935721189781,2777.7984910067526,3023.9438651806395,3182.336067284553,3226.8294921129063,3467.03154993033,3512.3035878458454,3830.253487191813,3777.310780815236,3965.1946886083742,4108.809040485924,4217.402692176194,4295.830106641746,4408.592765908407,4527.989001726431,4463.9926253263175,4700.671852734716,4646.4283276803735,4908.84002183095,4908.417671969605,4787.337452947679,5062.57476896736,5180.619367612826,5090.272663523325,5141.013418115214,5120.685466709765,5100.140962554563,5189.279830007727,5110.942768437601,5128.330142362951,5145.608142141358,5231.90998935297,5114.91771354346,5025.772791914965,4981.986907033097,5051.598674120709,4963.730598478014,4819.88766963732,4680.020665918351,4614.267869007866,4587.2569644222185,4442.0525322422045,4254.940098610453,4127.232137753492,4168.581030366155,4044.4515150618167,3784.2700341068958,3944.7864714794246,3546.514346025447,0.3413654618473896
544.5571866602911,327.3023123760423,609.829355028506,604.2999445751713,763.655973786524,792.8513339363336,880.6470407819545,1117.291656338105,1136.310265562805,1128.422337303329,1514.329221418788,1613.5961189338873,1762.3649907157042,1814.7422757256018,1943.7661377758927,2187.9676865844203,2159.1384993829597,2402.728984630763,2489.766591277326,2668.866361430687,2931.8961091068604,2851.4669284333245,3134.049095194979,3190.183477137727,3459.466352643767,3674.657152167428,3673.2860499494827,3714.9841257876533,3893.2662794728453,3995.514911590737,4333.20502504272,4410.000725859846,4298.618600094308,4612.609489852873,4491.480900892937,4748.678169459451,4635.107179550865,4758.9285372599725,5054.593689511229,5075.91154928243,5004.8662668688075,4956.82682994219,4956.368160000599,4989.131500864276,5004.603326145785,5089.023244684502,5000.994544901457,5214.633486600859,5147.61110721483,5025.820753935781,5035.50320562604,4973.197617254905,4813.590800372932,4822.248645717185,4698.680347389905,4683.975148735751,4582.283305133221,4545.185608412093,4352.928948661865,4342.3201007084235,4203.527344303809,4147.263048384574,3982.7411482401562,3930.803920167819,3792.5892628866536,3595.5429628785296,3529.4020181078736,3489.8522252829453,3112.6606136536875,3131.7714391127747,0.3614457831325301
502.73432096782346,447.5741626828982,738.1962820040185,607.2360358332785,935.9901789018172,905.4416439764218,957.2646888235653,1224.2535798870854,1357.06833776834,1276.181836446967,1649.0922529987836,1722.8981782819906,1733.4366288353572,1927.5023633046405,2101.0456597758816,2399.4951825190765,2301.910358584778,2495.775525360219,2827.2662765088235,2979.8002506210382,3140.979003710296,3274.9436900192154,3471.9707587997395,3634.119642347199,3677.3985376068217,3905.2145047074405,3896.6960619288975,4060.903985763054,4180.161673342334,4442.625895637434,4289.91154128348,4577.035853081461,4687.672423428102,4813.09711099034,4760.395943318568,4847.207772807442,4962.514567196497,4936.896726343501,5112.6189143333095,5171.136126674395,5249.447605537356,5186.10216092764,5108.185791260383,5008.157380977398,5040.579402394571,5116.886379071469,5122.825713129979,5202.849914085357,4879.015557660016,4843.923864327978,4754.996590731702,4772.390030329998,4852.110402908259,4749.503991506302,4640.187515738886,4474.43735544808,4362.347768799228,4131.503070215748,4140.708459739174,4037.6962813172163,3937.759330122625,3797.497419821305,3519.42233092364,3287.3680290104708,3145.62713843787,2965.229568922198,3020.293895668649,2687.766780411856,2653.520469587328,2362.2911663621935,0.38152610441767065
516.5953190676391,688.0789519748548,644.0154517547577,754.2081866664588,857.8668760570529,1108.4426446951466,952.8191473595376,1363.2923108055124,1445.697131506882,1369.5583028162523,1545.9331230879945,1907.1916445623167,1935.8464975887107,2203.4131625529185,2212.2331612733656,2508.5440382510433,2750.3754516161853,2716.7349705183346,2823.25619967498,3127.5472932504877,3124.7029666996877,3346.4952720011856,3628.8317235980862,3715.0080676051266,4002.061684445332,4158.693202680788,4089.1707424547517,4393.7950064853885,4268.103613250151,4603.5597305428755,4723.9899307104715,4723.966943535382,4866.583209284122,4983.164806971619,5034.192675725079,4976.7930217092535,5050.1628353728875,5219.649001690828,5044.231606405703,5202.746764459726,5179.31241654762,5239.53254593885,5077.564144703037,5164.144288702974,4927.069668431889,5078.656581463391,4856.861699054698,4949.481618307019,4829.921348662271,4588.367037924449,4660.050570524106,4401.861947239125,4404.288494500351,4294.821608799023,4216.322067201041,4150.973546058833,3976.2342168049286,3643.601711108776,3721.068495199367,3595.2968032902468,3184.3227158207965,3074.660424298248,3033.0845773449573,2652.925058967807,2729.055788371868,2385.4673889968453,2297.9728393150817,2256.385581216119,1956.2418843969872,1936.5939037501748,0.40160642570281124
534.2644576605185,638.3909578294051,764.2563738370168,838.1923356078953,779.4697424688368,978.5740991761655,1214.0829591392826,1192.0718738685027,1480.3724073505557,1637.4682711894204,1820.7651762703183,2046.8662398610159,1983.7377531936386,2237.174782097782,2468.4768877764395,2745.6695690380475,2873.366860308481,3060.958053282469,3208.4395695009894,3430.27432904924,3535.2311616889383,3616.7599038569033,3665.848872916613,3877.614782782696,4038.253189173185,4228.134440651496,4347.606696279628,4557.718147931956,4721.532241543948,4666.023660177763,4778.534574315982,4792.470018431895,5055.956012179192,5140.943564858055,5124.632548388392,5183.9942861653335,5117.167658223376,5242.195373393809,5020.714008881676,5226.65016342945,5141.176818401814,5053.09782418552,4910.6225684854835,5039.317730897731,4876.625288804112,4774.7512036597445,4617.900478040182,4565.289378782936,4425.752441537285,4389.031061440093,4418.123535460685,4291.980142093393,3931.472990074872,3978.3615942233323,3811.0153660286005,3725.9987179667487,3415.070670176811,3150.79903535009,3100.3341857718688,2880.9055494199124,2631.8337012719676,2660.6055191151686,2413.0072631411276,2085.165578575519,2175.1374522862147,2005.66282757192,1722.3554175969064,1539.9405922857077,1406.0011120652825,1343.686618728428,0.42168674698795183
